product_id;color;main_url;urls;;
137;Chalk;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795484/133.1-removebg-preview_snyimm.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795488/133.2-removebg-preview_vlwojt.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795493/133.3-removebg-preview_gjcva8.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795795/sg_case_tohexr.png
138;Silver;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795500/134.1-removebg-preview_ns0nct.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795504/134.2-removebg-preview_vvknxg.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795509/134.3-removebg-preview_vmxitf.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795797/Jewelry_box_d9zqkk.png
139;Gold;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795516/135.1-removebg-preview_nsdao2.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795520/135.2-removebg-preview_ssqx21.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795525/135.3-removebg-preview_zhzjsx.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795797/Jewelry_box_d9zqkk.png
140;Silver;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795533/136.1-removebg-preview_xmkpwk.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795537/136.2-removebg-preview_i1fjgy.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795542/136.3-removebg-preview_e6vpzl.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795797/Jewelry_box_d9zqkk.png
141;Black;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795551/137.1-removebg-preview_cwn8wr.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795560/137.2-removebg-preview_cps2wb.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795564/137.3-removebg-preview_suttza.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795577/137.4-removebg-preview_vbiqxe.png
142;Wineberry Red;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795585/138.1-removebg-preview_ej1eeu.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795589/138.2-removebg-preview_cyxe0c.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795595/138.3-removebg-preview_h8zqvx.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795608/138.4-removebg-preview_wszulm.png
143;Taupe;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795625/139.1-removebg-preview_kxoocc.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795633/139.2-removebg-preview_ufjqg8.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795640/139.3-removebg-preview_fzbong.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795646/139.4-removebg-preview_iay8cu.png
144;Light Pink;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795654/140.1-removebg-preview_w2wgvt.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795662/140.2-removebg-preview_hqygjm.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795669/140.3-removebg-preview_oafft2.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795677/140.4-removebg-preview_wj91xz.png
145;Shell Grey;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795685/141.1-removebg-preview_cvchsl.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795691/141.2-removebg-preview_v7rsxu.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795699/141.3-removebg-preview_mxk9zb.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795705/141.4-removebg-preview_j1wlxm.png
146;Burgundy;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795713/142.1-removebg-preview_ot5how.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795718/142.2-removebg-preview_mqklrf.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795724/142.3-removebg-preview_wbkive.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795730/142.4-removebg-preview_mof4d1.png
147;Wineberry Red;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795736/143.1-removebg-preview_olnp5v.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795743/143.2-removebg-preview_gz6kbv.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795750/143.3-removebg-preview_z1m81y.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795757/143.4-removebg-preview_rz86ix.png
148;Black;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795763/144.1-removebg-preview_m03gdq.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795769/144.2-removebg-preview_zr5rbr.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795777/144.3-removebg-preview_fworgl.png;https://res.cloudinary.com/dmavecpcx/image/upload/v1784795783/144.4-removebg-preview_ossdal.png
